ALCOHOLTIME,POLICE_ATTEND,SPEED_ZONE,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,LONGITUDE,LATITUDE,class
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,145.00246,-37.68763,4
0.0,0.0,80.0,0.0,0.0,2.0,3.0,2.0,3.0,144.74998,-37.69278,3
0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,142.16954,-34.23447,4
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,145.23355,-38.10711,3
0.0,0.0,80.0,0.0,1.0,0.0,1.0,1.0,1.0,145.32716,-38.11874,3
0.0,0.0,80.0,0.0,1.0,0.0,1.0,2.0,0.0,145.19136,-37.99275,3
0.0,0.0,60.0,0.0,1.0,1.0,0.0,0.0,2.0,144.31757,-38.32598,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,147.03431,-38.29584,1
0.0,0.0,60.0,0.0,0.0,2.0,2.0,2.0,2.0,144.35752,-38.08387,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,143.63132,-38.27112,1
0.0,0.0,80.0,0.0,0.0,2.0,0.0,1.0,1.0,144.11528,-37.42325,3
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,144.25139,-37.60013,1
0.0,0.0,100.0,0.0,2.0,0.0,0.0,2.0,0.0,147.32151,-37.90838,1
0.0,0.0,70.0,0.0,0.0,1.0,3.0,4.0,0.0,142.20579,-36.7336,0
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,141.68889,-34.27692,1
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,145.05416,-38.35498,3
0.0,0.0,100.0,0.0,1.0,1.0,1.0,2.0,1.0,145.95089,-38.03394,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,145.21607,-37.91502,1
0.0,0.0,80.0,0.0,1.0,0.0,3.0,1.0,2.0,145.4373,-38.063,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,145.35384,-37.91706,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.65857,-37.9043,4
0.0,0.0,100.0,0.0,0.0,1.0,2.0,2.0,1.0,147.4763,-37.80283,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,0.0,1.0,142.47756,-38.37365,0
0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,2.0,145.71551,-38.09892,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.35836,-38.16289,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,143.95939,-35.67085,1
0.0,0.0,100.0,1.0,0.0,1.0,0.0,2.0,0.0,144.17479,-36.85754,1
0.0,0.0,100.0,0.0,0.0,2.0,2.0,2.0,2.0,144.19953,-36.54551,1
0.0,0.0,100.0,0.0,1.0,4.0,1.0,4.0,2.0,141.73485,-36.73301,1
0.0,0.0,60.0,0.0,0.0,2.0,1.0,1.0,2.0,144.74766,-36.12664,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.78286,-37.878,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,144.98236,-36.3988,4
0.0,0.0,60.0,0.0,0.0,1.0,3.0,1.0,3.0,144.88968,-38.3609,4
0.0,0.0,80.0,0.0,0.0,1.0,2.0,0.0,3.0,145.06731,-37.68701,3
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,145.57635,-37.64323,3
0.0,0.0,100.0,0.0,1.0,0.0,2.0,1.0,2.0,144.8195,-37.0161,1
0.0,0.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,145.40582,-36.38194,2
0.0,0.0,110.0,0.0,1.0,0.0,0.0,1.0,0.0,145.02104,-37.37252,5
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,144.90475,-37.73646,4
0.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,2.0,145.60716,-38.25251,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,145.62983,-38.0706,1
0.0,0.0,100.0,0.0,0.0,2.0,0.0,1.0,1.0,141.69831,-37.78041,1
0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,145.96745,-38.07908,1
0.0,0.0,100.0,0.0,2.0,0.0,1.0,3.0,0.0,146.16752,-38.38863,1
0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,1.0,145.36459,-37.89376,0
0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,145.36641,-37.81788,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,144.82942,-37.82523,4
0.0,0.0,60.0,0.0,0.0,2.0,0.0,1.0,1.0,143.83911,-37.57262,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.97255,-36.65733,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,144.97989,-37.54372,1
0.0,0.0,100.0,0.0,0.0,1.0,2.0,1.0,1.0,144.47186,-36.83387,1
0.0,0.0,100.0,0.0,0.0,2.0,2.0,2.0,2.0,145.11673,-37.89005,1
0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,144.25776,-36.73422,4
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,144.4016,-38.04869,1
0.0,0.0,60.0,0.0,1.0,0.0,3.0,2.0,2.0,144.33831,-38.13066,4
0.0,0.0,90.0,0.0,0.0,1.0,3.0,1.0,2.0,145.51731,-37.89713,7
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,1.0,144.68289,-37.87759,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,147.06813,-38.10727,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,145.94521,-38.05614,1
0.0,0.0,60.0,0.0,1.0,2.0,1.0,2.0,2.0,144.35913,-38.16311,4
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,144.76909,-37.69511,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,145.03417,-37.79047,1
0.0,0.0,60.0,0.0,0.0,1.0,3.0,1.0,3.0,144.34829,-38.08551,4
0.0,0.0,80.0,0.0,0.0,3.0,2.0,3.0,2.0,145.22421,-37.95967,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.29819,-36.7584,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,144.15372,-38.11139,1
0.0,0.0,60.0,0.0,0.0,4.0,2.0,2.0,4.0,145.84668,-38.12694,4
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,144.69109,-37.90846,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,141.0061,-37.52143,1
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,143.9556,-36.20654,1
0.0,0.0,60.0,0.0,0.0,1.0,3.0,1.0,3.0,145.35449,-37.75887,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,145.25382,-37.98906,1
0.0,0.0,110.0,0.0,1.0,1.0,1.0,3.0,0.0,144.97108,-37.46561,5
0.0,0.0,100.0,0.0,0.0,1.0,3.0,2.0,2.0,144.74754,-37.87083,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,143.94397,-38.08409,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,144.21805,-38.06373,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,0.0,1.0,145.32381,-37.55953,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,146.58493,-36.5347,1
0.0,0.0,100.0,0.0,1.0,0.0,3.0,3.0,1.0,142.56898,-38.38867,1
0.0,0.0,50.0,0.0,1.0,0.0,1.0,2.0,0.0,143.97344,-38.53627,2
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,144.55051,-37.9728,1
0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,145.23875,-37.97251,3
0.0,0.0,100.0,0.0,0.0,1.0,2.0,2.0,1.0,142.46346,-38.31512,1
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,146.42491,-38.04666,3
0.0,0.0,80.0,0.0,1.0,0.0,0.0,1.0,0.0,145.52223,-38.00326,3
0.0,0.0,50.0,0.0,1.0,0.0,2.0,3.0,0.0,144.25381,-36.78069,2
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,0.0,145.30407,-38.04153,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.20962,-37.07173,4
0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,144.33179,-38.10942,4
0.0,0.0,80.0,0.0,0.0,2.0,1.0,3.0,0.0,145.24047,-38.07313,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,146.96905,-36.55762,1
0.0,0.0,100.0,0.0,1.0,0.0,1.0,0.0,2.0,144.20178,-38.12148,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,147.00939,-36.12956,3
0.0,0.0,80.0,0.0,0.0,1.0,4.0,4.0,1.0,146.47231,-38.2205,3
0.0,0.0,60.0,0.0,0.0,2.0,3.0,3.0,2.0,145.02713,-37.63292,4
0.0,0.0,80.0,0.0,0.0,1.0,2.0,2.0,1.0,144.23343,-36.71553,3
0.0,0.0,80.0,1.0,0.0,0.0,0.0,1.0,0.0,143.854,-37.60293,3
0.0,0.0,60.0,0.0,0.0,4.0,4.0,3.0,5.0,143.5551,-35.33927,4
0.0,0.0,60.0,0.0,0.0,1.0,4.0,3.0,1.0,145.36831,-37.91205,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,143.89055,-38.43248,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,144.67523,-37.89627,4
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,145.08182,-37.87777,1
0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,145.381,-37.81036,4
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,144.21419,-36.87612,1
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,145.63767,-37.80691,3
0.0,0.0,100.0,0.0,1.0,0.0,3.0,3.0,1.0,144.2232,-38.06793,1
0.0,0.0,60.0,0.0,0.0,2.0,2.0,1.0,3.0,144.25863,-36.72784,4
0.0,0.0,100.0,0.0,1.0,0.0,2.0,2.0,1.0,145.22284,-36.37236,1
0.0,0.0,110.0,0.0,1.0,1.0,0.0,1.0,1.0,146.66149,-36.11875,5
0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,143.86423,-37.56048,2
0.0,0.0,60.0,0.0,1.0,0.0,3.0,4.0,0.0,144.62913,-37.89148,4
0.0,0.0,70.0,0.0,0.0,1.0,4.0,3.0,1.0,145.33534,-38.07451,0
0.0,0.0,80.0,0.0,0.0,1.0,5.0,3.0,2.0,144.93395,-37.82587,3
0.0,0.0,80.0,0.0,0.0,2.0,0.0,2.0,0.0,146.06316,-38.20356,3
0.0,0.0,110.0,0.0,0.0,1.0,2.0,3.0,0.0,144.95201,-37.50251,5
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,144.24524,-38.08844,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,2.0,0.0,145.40154,-37.87333,4
0.0,0.0,60.0,0.0,0.0,1.0,3.0,1.0,2.0,144.34155,-38.12031,4
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,145.1919,-38.00007,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,146.67136,-38.58406,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,145.14167,-37.79875,4
0.0,0.0,100.0,0.0,0.0,1.0,3.0,2.0,1.0,144.88499,-37.73375,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,142.03804,-36.26944,1
0.0,0.0,50.0,0.0,0.0,1.0,2.0,2.0,1.0,143.87713,-37.56064,2
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.66612,-37.90058,4
0.0,0.0,80.0,0.0,0.0,2.0,3.0,3.0,2.0,144.93006,-37.82652,3
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,145.40582,-36.38194,4
0.0,0.0,110.0,0.0,1.0,1.0,3.0,5.0,0.0,144.58686,-37.69467,5
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,148.83458,-37.64622,1
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,146.66545,-37.71171,3
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,144.86307,-37.72534,1
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.35854,-38.07615,4
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,145.34238,-37.80996,0
0.0,0.0,80.0,0.0,0.0,1.0,5.0,4.0,2.0,144.93778,-37.82555,3
0.0,0.0,80.0,0.0,0.0,1.0,3.0,2.0,2.0,144.8546,-37.73163,3
0.0,0.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,145.85661,-38.1359,2
0.0,0.0,80.0,0.0,2.0,0.0,2.0,3.0,1.0,144.93675,-37.82562,3
0.0,0.0,60.0,0.0,1.0,1.0,0.0,1.0,1.0,145.21519,-37.81325,4
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,145.24219,-38.06285,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,1.0,1.0,144.35411,-38.1617,4
0.0,0.0,50.0,0.0,0.0,1.0,2.0,1.0,2.0,144.94956,-37.31044,2
0.0,0.0,100.0,0.0,1.0,0.0,2.0,2.0,1.0,145.0151,-37.791,1
0.0,0.0,100.0,0.0,0.0,1.0,2.0,1.0,2.0,145.11142,-37.79454,1
0.0,0.0,80.0,0.0,1.0,0.0,3.0,3.0,1.0,147.83131,-37.442,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,0.0,2.0,145.22683,-37.8104,3
0.0,0.0,80.0,0.0,3.0,1.0,4.0,2.0,6.0,144.73462,-37.86899,3
0.0,0.0,100.0,0.0,1.0,0.0,3.0,3.0,1.0,144.73943,-37.76182,1
0.0,0.0,110.0,0.0,1.0,0.0,0.0,1.0,0.0,144.61452,-37.50737,5
0.0,0.0,60.0,0.0,0.0,3.0,0.0,3.0,0.0,143.84893,-37.56107,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,143.85338,-37.56129,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,144.3313,-38.11201,4
0.0,0.0,80.0,0.0,3.0,2.0,12.0,4.0,13.0,145.09715,-38.33886,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,0.0,145.2496,-37.98649,3
0.0,0.0,60.0,0.0,0.0,3.0,2.0,1.0,4.0,145.02888,-37.6225,4
0.0,0.0,100.0,0.0,0.0,1.0,2.0,1.0,2.0,145.11043,-37.79434,1
0.0,0.0,50.0,0.0,0.0,1.0,1.0,1.0,1.0,146.30703,-36.34062,2
0.0,0.0,60.0,0.0,0.0,1.0,1.0,0.0,2.0,144.3484,-38.08494,4
0.0,0.0,60.0,0.0,0.0,1.0,2.0,2.0,1.0,144.67692,-37.87697,4
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,145.077,-37.65775,3
0.0,0.0,80.0,0.0,1.0,0.0,1.0,1.0,0.0,144.75579,-37.69349,3
0.0,0.0,100.0,0.0,0.0,1.0,3.0,3.0,1.0,144.75307,-37.8697,1
0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,146.37356,-38.23426,4
0.0,0.0,60.0,0.0,0.0,1.0,4.0,3.0,2.0,144.33588,-38.1431,4
0.0,0.0,110.0,0.0,1.0,0.0,0.0,1.0,0.0,144.41275,-37.21125,5
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,143.93484,-35.86455,1
0.0,0.0,80.0,0.0,0.0,1.0,2.0,1.0,2.0,145.34772,-37.95405,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,145.19914,-37.94092,1
0.0,0.0,80.0,0.0,0.0,1.0,2.0,1.0,2.0,145.24651,-37.92665,3
0.0,0.0,60.0,0.0,0.0,1.0,4.0,0.0,5.0,145.92132,-38.15866,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.31576,-36.76685,4
0.0,0.0,110.0,0.0,0.0,1.0,2.0,1.0,2.0,144.58628,-37.46932,5
0.0,0.0,80.0,0.0,0.0,1.0,3.0,2.0,2.0,144.76613,-37.69474,3
0.0,0.0,100.0,0.0,0.0,2.0,2.0,3.0,1.0,145.22277,-36.31363,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,146.44014,-38.23278,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,144.12271,-36.10443,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,2.0,0.0,144.88708,-37.70864,0
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,147.07285,-38.09896,0
0.0,0.0,100.0,1.0,0.0,0.0,1.0,2.0,0.0,143.23786,-38.07604,1
0.0,0.0,100.0,0.0,1.0,0.0,4.0,2.0,3.0,145.82433,-35.99933,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,142.30147,-38.31047,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,144.0215,-38.09689,1
0.0,0.0,60.0,0.0,0.0,2.0,1.0,1.0,2.0,144.53558,-38.25756,4
0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,2.0,144.92188,-37.59684,4
0.0,0.0,100.0,0.0,1.0,0.0,2.0,3.0,0.0,145.00221,-37.79532,1
0.0,0.0,100.0,0.0,0.0,1.0,2.0,1.0,2.0,145.14948,-38.06575,1
0.0,0.0,50.0,0.0,0.0,1.0,2.0,2.0,1.0,144.88317,-37.73396,2
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,145.41295,-37.61284,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,145.09801,-37.88519,1
0.0,0.0,70.0,0.0,1.0,1.0,1.0,2.0,1.0,144.69357,-37.81978,0
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,145.33404,-37.9645,3
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,145.40548,-36.33185,3
0.0,0.0,50.0,0.0,0.0,1.0,4.0,4.0,1.0,144.35981,-38.14932,2
0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,141.38137,-37.57881,1
0.0,0.0,100.0,3.0,0.0,1.0,4.0,6.0,2.0,142.11139,-38.13617,1
0.0,0.0,80.0,0.0,0.0,2.0,1.0,2.0,1.0,145.23307,-37.92801,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.27423,-36.74357,4
0.0,0.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,144.90924,-38.35458,2
0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,144.80801,-37.81051,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,144.69971,-36.79023,1
0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,1.0,144.94464,-37.59955,2
0.0,0.0,50.0,0.0,0.0,1.0,1.0,0.0,1.0,146.01376,-38.57794,2
0.0,0.0,60.0,0.0,0.0,1.0,2.0,0.0,3.0,144.27127,-36.76285,4
0.0,0.0,60.0,0.0,0.0,2.0,1.0,1.0,2.0,145.51565,-37.65419,4
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,143.71231,-38.71731,3
0.0,0.0,40.0,0.0,1.0,2.0,2.0,0.0,5.0,143.19175,-37.3716,6
0.0,0.0,100.0,0.0,1.0,0.0,4.0,2.0,2.0,145.00784,-37.79344,1
0.0,0.0,100.0,0.0,1.0,0.0,3.0,3.0,1.0,145.32436,-38.03156,1
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,146.42782,-38.15675,1
0.0,0.0,60.0,0.0,0.0,2.0,0.0,2.0,0.0,144.7253,-37.87191,4
0.0,0.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,145.21874,-38.18493,1
0.0,0.0,100.0,0.0,1.0,0.0,2.0,3.0,0.0,145.09728,-37.88507,1
0.0,0.0,60.0,0.0,0.0,1.0,4.0,4.0,1.0,145.29652,-38.11487,4
0.0,0.0,40.0,0.0,0.0,1.0,1.0,2.0,0.0,143.89183,-37.55808,6
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,144.95742,-37.82843,3
0.0,0.0,80.0,0.0,0.0,2.0,2.0,2.0,2.0,142.11048,-34.21982,3
0.0,0.0,60.0,0.0,0.0,2.0,1.0,1.0,2.0,144.68301,-37.8769,4
0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,143.99197,-38.51808,3
0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,2.0,145.24962,-37.98603,1
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,143.82206,-37.54005,4
0.0,0.0,80.0,0.0,0.0,2.0,0.0,2.0,0.0,145.02758,-37.83733,3
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,144.3322,-38.16084,4
0.0,0.0,110.0,0.0,0.0,2.0,1.0,2.0,1.0,144.63292,-37.71059,5
0.0,0.0,60.0,0.0,0.0,3.0,3.0,3.0,3.0,145.17872,-38.2271,4
0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,143.81898,-37.5558,4
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,147.19597,-36.36461,1
0.0,0.0,80.0,0.0,0.0,2.0,2.0,1.0,3.0,145.09585,-37.6005,3
0.0,0.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,145.30379,-37.9334,3
0.0,0.0,70.0,0.0,1.0,0.0,3.0,4.0,0.0,145.3639,-37.89471,0
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,147.41636,-37.88236,1
0.0,0.0,50.0,0.0,1.0,0.0,2.0,1.0,2.0,145.40077,-36.37405,2
0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,144.30243,-38.18278,1
0.0,0.0,60.0,0.0,2.0,0.0,0.0,1.0,1.0,144.59184,-37.48389,4
0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,144.64568,-37.907,4
0.0,0.0,60.0,0.0,1.0,0.0,1.0,2.0,0.0,142.92998,-37.28646,4
0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,140.9908,-37.84449,1
0.0,0.0,100.0,0.0,1.0,0.0,1.0,2.0,0.0,145.23726,-37.97152,1
0.0,0.0,80.0,0.0,0.0,1.0,1.0,2.0,0.0,145.32045,-38.02804,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,2.0,0.0,144.93068,-37.69397,1
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,142.15033,-37.3502,1
0.0,0.0,80.0,0.0,0.0,1.0,3.0,2.0,2.0,143.93266,-37.56373,3
0.0,0.0,100.0,0.0,1.0,1.0,0.0,2.0,0.0,145.31036,-37.17261,1
0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0,145.10387,-37.03022,3
0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,2.0,145.10235,-37.78888,4
0.0,0.0,80.0,0.0,1.0,0.0,1.0,1.0,1.0,145.13305,-38.02588,3
0.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,2.0,142.46527,-38.25263,1
0.0,0.0,80.0,0.0,1.0,2.0,0.0,2.0,1.0,144.35434,-38.02963,3
0.0,0.0,80.0,0.0,0.0,1.0,0.0,1.0,0.0,144.96002,-38.342,3
0.0,0.0,100.0,0.0,1.0,1.0,0.0,2.0,0.0,145.10918,-37.88695,1
0.0,0.0,100.0,0.0,0.0,1.0,2.0,3.0,0.0,144.43636,-37.77675,1
0.0,0.0,60.0,0.0,1.0,0.0,2.0,1.0,2.0,144.65158,-37.87946,4
0.0,0.0,60.0,0.0,0.0,2.0,1.0,2.0,1.0,144.56755,-37.68758,4
0.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,146.1318,-38.20909,5
0.0,0.0,100.0,0.0,0.0,3.0,1.0,3.0,1.0,144.53494,-37.47637,1
0.0,0.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,144.72047,-37.87405,0
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,144.85754,-37.82468,1
0.0,0.0,80.0,0.0,1.0,3.0,2.0,3.0,3.0,144.02782,-38.48192,3
0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,146.74748,-38.41611,1
0.0,0.0,60.0,0.0,1.0,3.0,0.0,3.0,1.0,144.16275,-38.05187,4
0.0,0.0,60.0,0.0,0.0,1.0,3.0,2.0,2.0,144.92638,-37.59736,4
0.0,0.0,100.0,0.0,1.0,0.0,2.0,2.0,1.0,144.75025,-37.87014,1
0.0,0.0,70.0,0.0,0.0,1.0,2.0,2.0,1.0,144.62448,-37.68227,0
0.0,0.0,100.0,0.0,1.0,0.0,1.0,2.0,0.0,145.28249,-37.99889,1
0.0,0.0,100.0,0.0,0.0,1.0,3.0,1.0,3.0,145.16836,-37.91541,1
0.0,0.0,70.0,0.0,0.0,2.0,1.0,2.0,1.0,144.75278,-37.79648,0
0.0,0.0,80.0,0.0,1.0,0.0,1.0,0.0,2.0,144.23827,-36.81869,3
0.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,145.44673,-37.92739,4
0.0,0.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,142.531,-37.29827,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,144.34306,-38.19139,0
0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,145.38189,-37.95621,1
0.0,0.0,70.0,0.0,0.0,1.0,1.0,1.0,1.0,145.06591,-38.23892,0
0.0,0.0,100.0,0.0,0.0,2.0,3.0,2.0,3.0,145.21469,-38.25288,1
0.0,0.0,50.0,0.0,0.0,2.0,0.0,1.0,1.0,146.88927,-36.11867,2
0.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,144.30632,-37.47249,4
0.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,145.2145,-37.81196,3
0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,144.7513,-37.79353,1
0.0,0.0,100.0,0.0,0.0,3.0,0.0,1.0,2.0,145.86817,-38.44691,1
0.0,0.0,60.0,0.0,0.0,1.0,2.0,1.0,2.0,144.25842,-36.75784,4
0.0,0.0,50.0,0.0,1.0,2.0,6.0,8.0,1.0,143.84297,-37.56006,2
0.0,0.0,80.0,0.0,1.0,0.0,1.0,0.0,2.0,144.1994,-36.74206,3
0.0,0.0,80.0,0.0,2.0,1.0,1.0,3.0,1.0,143.92193,-37.36908,3
0.0,0.0,100.0,0.0,0.0,2.0,2.0,2.0,2.0,144.86255,-37.72574,1
0.0,0.0,70.0,0.0,0.0,3.0,8.0,4.0,5.0,144.35188,-38.12761,0
0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,145.59588,-37.82478,4
0.0,0.0,60.0,0.0,0.0,2.0,0.0,0.0,2.0,143.65821,-37.96933,4
